[Header]																																																																									
GSGX Version	1.9.0																																																																								
Report Date	4.4.2013 12:36:12																																																																								
Project	40413																																																																								
Group Set	40413																																																																								
Analysis	040413_nonorm_nobkgd																																																																								
Normalization	none																																																																								
[Control Probe Profile]																																																																									
TargetID	ProbeID	9269324046_A.AVG_Signal	9269324046_A.NARRAYS	9269324046_A.ARRAY_STDEV	9269324046_A.BEAD_STDERR	9269324046_A.Avg_NBEADS	9269324046_A.Detection Pval	9269324046_B.AVG_Signal	9269324046_B.NARRAYS	9269324046_B.ARRAY_STDEV	9269324046_B.BEAD_STDERR	9269324046_B.Avg_NBEADS	9269324046_B.Detection Pval	9269324046_C.AVG_Signal	9269324046_C.NARRAYS	9269324046_C.ARRAY_STDEV	9269324046_C.BEAD_STDERR	9269324046_C.Avg_NBEADS	9269324046_C.Detection Pval	9269324046_D.AVG_Signal	9269324046_D.NARRAYS	9269324046_D.ARRAY_STDEV	9269324046_D.BEAD_STDERR	9269324046_D.Avg_NBEADS	9269324046_D.Detection Pval	9269324046_E.AVG_Signal	9269324046_E.NARRAYS	9269324046_E.ARRAY_STDEV	9269324046_E.BEAD_STDERR	9269324046_E.Avg_NBEADS	9269324046_E.Detection Pval	9269324046_F.AVG_Signal	9269324046_F.NARRAYS	9269324046_F.ARRAY_STDEV	9269324046_F.BEAD_STDERR	9269324046_F.Avg_NBEADS	9269324046_F.Detection Pval	9269324046_G.AVG_Signal	9269324046_G.NARRAYS	9269324046_G.ARRAY_STDEV	9269324046_G.BEAD_STDERR	9269324046_G.Avg_NBEADS	9269324046_G.Detection Pval	9269324046_H.AVG_Signal	9269324046_H.NARRAYS	9269324046_H.ARRAY_STDEV	9269324046_H.BEAD_STDERR	9269324046_H.Avg_NBEADS	9269324046_H.Detection Pval	9269324046_I.AVG_Signal	9269324046_I.NARRAYS	9269324046_I.ARRAY_STDEV	9269324046_I.BEAD_STDERR	9269324046_I.Avg_NBEADS	9269324046_I.Detection Pval	9269324046_J.AVG_Signal	9269324046_J.NARRAYS	9269324046_J.ARRAY_STDEV	9269324046_J.BEAD_STDERR	9269324046_J.Avg_NBEADS	9269324046_J.Detection Pval	9269324046_K.AVG_Signal	9269324046_K.NARRAYS	9269324046_K.ARRAY_STDEV	9269324046_K.BEAD_STDERR	9269324046_K.Avg_NBEADS	9269324046_K.Detection Pval	9269324046_L.AVG_Signal	9269324046_L.NARRAYS	9269324046_L.ARRAY_STDEV	9269324046_L.BEAD_STDERR	9269324046_L.Avg_NBEADS	9269324046_L.Detection Pval
ERCC-00043-01	2320427	98.6	1	NaN	3.119	27	0.93766	102.1	1	NaN	2.684	33	0.79481	103	1	NaN	2.847	26	0.7961	93.9	1	NaN	2.651	24	0.9974	102.3	1	NaN	2.578	30	0.84935	93	1	NaN	2.116	33	1	103.2	1	NaN	3.238	32	0.65195	93.6	1	NaN	2.762	11	1	102	1	NaN	4.164	22	0.93766	99.1	1	NaN	3.768	19	0.95065	102	1	NaN	2.598	26	0.7	98.7	1	NaN	6.482	22	0.91688
ERCC-00044-02	4730551	98.1	1	NaN	3.536	26	0.95325	106.7	1	NaN	4.769	20	0.53506	100.7	1	NaN	2.187	19	0.88571	104.6	1	NaN	3.168	20	0.68701	100.9	1	NaN	2.994	18	0.89351	109	1	NaN	4.011	22	0.60909	103.7	1	NaN	4.392	19	0.61688	104.2	1	NaN	2.119	15	0.85974	109	1	NaN	3.781	20	0.65714	101.8	1	NaN	4.81	17	0.88052	103	1	NaN	4.094	22	0.64416	108	1	NaN	2.71	11	0.48961
ERCC-00046-01	1980008	97.3	1	NaN	3.08	15	0.96623	99.5	1	NaN	3.266	32	0.90519	96.9	1	NaN	2.854	26	0.97403	98.9	1	NaN	2.348	23	0.92987	95.9	1	NaN	3.778	20	0.98571	108.8	1	NaN	2.788	17	0.62208	99.4	1	NaN	3.009	19	0.85844	104.4	1	NaN	3.323	32	0.85455	101.4	1	NaN	3.924	16	0.94545	101.6	1	NaN	2.869	22	0.88442	102.2	1	NaN	5.156	17	0.69221	113.7	1	NaN	7.423	16	0.22727
ERCC-00048-01	1990497	101.8	1	NaN	3.021	36	0.82727	103.6	1	NaN	2.768	24	0.72338	100.9	1	NaN	1.878	27	0.87792	102.5	1	NaN	3.258	31	0.8013	101.5	1	NaN	3.638	19	0.87013	102.3	1	NaN	3.2	22	0.90779	88.2	1	NaN	2.011	25	1	105.5	1	NaN	4.179	26	0.80649	103.7	1	NaN	5.383	16	0.88831	99.5	1	NaN	2.381	28	0.94156	102.6	1	NaN	3.582	27	0.66883	97.4	1	NaN	4.31	20	0.94416
ERCC-00051-01	290369	115.8	1	NaN	4.295	26	0.17013	114.9	1	NaN	3.142	25	0.16623	125	1	NaN	8.448	15	0.03766	114.8	1	NaN	5.397	27	0.18052	113.8	1	NaN	4.451	24	0.22338	109.7	1	NaN	4.112	12	0.56753	104.9	1	NaN	3.581	18	0.54156	107.6	1	NaN	3.08	21	0.71429	112.6	1	NaN	2.989	30	0.46104	116.9	1	NaN	3.753	21	0.2013	99.7	1	NaN	3.2	25	0.82857	107.3	1	NaN	4.119	20	0.53896
ERCC-00053-01	5260356	109.4	1	NaN	3.605	31	0.40909	102.1	1	NaN	4.305	21	0.79351	99.6	1	NaN	3.652	16	0.91688	101	1	NaN	3.375	21	0.86753	97.8	1	NaN	2.601	26	0.95455	95.4	1	NaN	2.658	21	0.9961	108.2	1	NaN	4.34	23	0.33636	115	1	NaN	5.151	21	0.3039	107.2	1	NaN	5.322	20	0.75195	105.8	1	NaN	4.584	22	0.7026	99.2	1	NaN	3.412	26	0.85584	106.5	1	NaN	3.722	25	0.57792
ERCC-00054-01	1820215	107.7	1	NaN	4.413	22	0.5	113.4	1	NaN	4.773	27	0.20519	108.8	1	NaN	3.374	28	0.45584	107.3	1	NaN	3.134	26	0.53377	100.9	1	NaN	2.449	25	0.89351	107.9	1	NaN	2.934	32	0.68052	95.8	1	NaN	2.879	17	0.95974	113.7	1	NaN	3.388	20	0.36104	104.3	1	NaN	4.084	25	0.87143	105.4	1	NaN	3.819	17	0.71948	88.4	1	NaN	4.352	16	1	101.6	1	NaN	3.082	15	0.83117
ERCC-00057-01	70278	96.4	1	NaN	1.852	16	0.97662	103.6	1	NaN	4.921	16	0.71948	103.7	1	NaN	3.233	27	0.76234	98	1	NaN	3.195	24	0.95195	95.9	1	NaN	2.909	30	0.98571	94.7	1	NaN	3.329	19	0.9987	93.8	1	NaN	2.006	30	0.97922	93.1	1	NaN	2.749	19	1	99.9	1	NaN	4.252	18	0.97532	98.3	1	NaN	2.194	21	0.95844	96.4	1	NaN	1.858	22	0.96104	97	1	NaN	3.234	24	0.95325
ERCC-00058-02	5570400	117.4	1	NaN	4.173	24	0.13506	113.6	1	NaN	3.055	31	0.1987	104.3	1	NaN	3.708	27	0.73377	114.4	1	NaN	3.694	24	0.18571	114.7	1	NaN	5.301	20	0.2	112.8	1	NaN	2.433	17	0.38961	107	1	NaN	3.314	31	0.41039	118.5	1	NaN	4.083	24	0.18701	117.5	1	NaN	4.231	28	0.21818	113.3	1	NaN	3.649	25	0.31299	104.9	1	NaN	3.014	32	0.51948	109.2	1	NaN	4.379	24	0.42987
ERCC-00059-01	5360059	105.4	1	NaN	3.659	22	0.62987	107.6	1	NaN	4.421	27	0.48052	103.1	1	NaN	2.229	29	0.79091	101.8	1	NaN	2.726	29	0.82338	102	1	NaN	2.567	24	0.86104	107.9	1	NaN	4.613	25	0.68182	98.7	1	NaN	3.212	22	0.87662	99.9	1	NaN	3.329	28	0.96364	101.9	1	NaN	3.409	17	0.93896	105.7	1	NaN	3.052	24	0.7039	100.8	1	NaN	2.418	21	0.75714	98	1	NaN	4.147	21	0.93636
ERCC-00060-01	450059	109.4	1	NaN	3.681	23	0.4013	111.4	1	NaN	4.659	17	0.27532	115.2	1	NaN	4.298	12	0.18442	116.1	1	NaN	3.211	20	0.13766	107.6	1	NaN	3.214	31	0.55584	108.2	1	NaN	5.379	18	0.66104	109.4	1	NaN	3.723	19	0.28182	110.7	1	NaN	3.623	18	0.51429	115.6	1	NaN	3.194	19	0.3039	114.9	1	NaN	5.753	21	0.25584	98.3	1	NaN	2.823	22	0.90519	106.2	1	NaN	3.089	36	0.5961
ERCC-00061-02	2370458	92.4	1	NaN	3.946	19	0.9961	106.7	1	NaN	4.302	21	0.53377	101	1	NaN	2.398	29	0.87792	105.4	1	NaN	2.793	22	0.64805	101	1	NaN	3.453	16	0.89091	104.4	1	NaN	5.111	18	0.81688	102.3	1	NaN	3.363	23	0.71818	100.4	1	NaN	2.019	23	0.95584	106.2	1	NaN	3.816	22	0.8039	101.9	1	NaN	3.377	17	0.87532	103.5	1	NaN	3.752	22	0.61429	102.6	1	NaN	3.356	18	0.78312
ERCC-00062-01	6760035	94.1	1	NaN	1.844	22	0.99351	100.2	1	NaN	4.403	18	0.89351	103.2	1	NaN	3.201	22	0.78312	98.3	1	NaN	2.979	23	0.94286	94.7	1	NaN	2.094	17	0.98831	103.7	1	NaN	1.896	28	0.85065	102.3	1	NaN	2.951	22	0.71299	99.9	1	NaN	2.893	24	0.96364	104.9	1	NaN	3.133	25	0.85584	101.7	1	NaN	3.979	25	0.88182	99.2	1	NaN	2.507	27	0.85325	95.2	1	NaN	1.91	26	0.97403
ERCC-00067-02	5890475	97	1	NaN	2.394	31	0.96753	97.8	1	NaN	3.49	22	0.95325	104.2	1	NaN	5.185	14	0.73766	100.3	1	NaN	2.474	30	0.89481	106	1	NaN	4.117	22	0.64416	102.8	1	NaN	3.874	22	0.88571	98.2	1	NaN	2.195	23	0.8961	97.4	1	NaN	3.25	18	0.98831	104.4	1	NaN	3.228	29	0.86753	95.6	1	NaN	3.365	14	0.98312	95.9	1	NaN	1.778	19	0.97013	96.7	1	NaN	2.958	22	0.95844
ERCC-00069-02	2970424	104.9	1	NaN	4.283	18	0.65584	95.8	1	NaN	2.865	18	0.97792	103.7	1	NaN	2.736	21	0.76364	101.4	1	NaN	4.813	22	0.84416	94.8	1	NaN	2.641	18	0.98831	103.1	1	NaN	3.017	23	0.87532	99.3	1	NaN	3.653	19	0.85974	97.7	1	NaN	2.009	27	0.98182	104.5	1	NaN	2.959	27	0.86494	99.2	1	NaN	2.793	23	0.94675	96.1	1	NaN	3.299	13	0.96494	93.7	1	NaN	2.971	18	0.98961
ERCC-00071-01	4230037	105.7	1	NaN	3.362	25	0.60909	108.4	1	NaN	3.539	25	0.42597	105.6	1	NaN	3.135	23	0.65844	100	1	NaN	2.868	17	0.90519	106	1	NaN	3.269	25	0.64416	110.3	1	NaN	3.727	26	0.52857	105.1	1	NaN	3.656	19	0.52468	108.9	1	NaN	3.585	30	0.63117	105.9	1	NaN	3.259	20	0.81688	111.4	1	NaN	4.358	21	0.40909	104.5	1	NaN	3.013	33	0.54286	111.1	1	NaN	3.066	33	0.33377
ERCC-00073-01	7330465	100.7	1	NaN	2.958	30	0.87922	100.2	1	NaN	2.836	24	0.89351	105	1	NaN	2.943	22	0.68701	100.9	1	NaN	2.557	28	0.87532	105.8	1	NaN	1.948	19	0.66234	105.6	1	NaN	4.638	19	0.78701	104.2	1	NaN	2.633	34	0.58701	105.5	1	NaN	3.118	28	0.80649	102	1	NaN	3.385	24	0.93636	107.8	1	NaN	6.45	16	0.59091	99.1	1	NaN	2.806	19	0.86234	95.5	1	NaN	4.624	18	0.96883
ERCC-00074-01	3710431	114.2	1	NaN	4.885	20	0.2013	109.5	1	NaN	3.072	29	0.36104	115	1	NaN	4.006	35	0.18831	104	1	NaN	4.454	15	0.71429	106.3	1	NaN	3.302	22	0.62468	107.8	1	NaN	3.595	14	0.69481	100.7	1	NaN	2.536	28	0.7987	110.2	1	NaN	5.181	17	0.54545	98.1	1	NaN	2.382	18	0.98831	109.1	1	NaN	3.417	21	0.50779	97.1	1	NaN	3.447	11	0.93896	110.5	1	NaN	6.227	16	0.36234
ERCC-00075-01	70477	103.1	1	NaN	2.483	26	0.76494	107.3	1	NaN	3.083	24	0.5	94.3	1	NaN	2.48	19	0.9961	102.5	1	NaN	3.984	30	0.7987	97.1	1	NaN	2.364	21	0.97013	105.4	1	NaN	4.022	17	0.79221	94.5	1	NaN	3.102	23	0.97403	99.5	1	NaN	3.038	25	0.96883	103.4	1	NaN	2.072	26	0.8974	105	1	NaN	3.404	17	0.74026	96.4	1	NaN	2.88	27	0.96234	95.5	1	NaN	3.326	20	0.96883
ERCC-00076-02	2320487	99.3	1	NaN	4.163	19	0.91429	100.2	1	NaN	2.093	25	0.89221	100.5	1	NaN	3.332	21	0.88701	98.1	1	NaN	2.928	28	0.95065	103	1	NaN	3.142	28	0.82208	104.5	1	NaN	4.22	19	0.81299	104.4	1	NaN	4.101	25	0.57013	106.2	1	NaN	3.883	25	0.77013	105.5	1	NaN	2.284	19	0.82727	99.7	1	NaN	2.79	18	0.93896	100.2	1	NaN	3.312	24	0.79351	99.3	1	NaN	4.851	21	0.9026
ERCC-00077-01	6900164	100.3	1	NaN	3.18	25	0.88701	106.9	1	NaN	4.477	24	0.52597	100.6	1	NaN	3.443	31	0.88701	104.7	1	NaN	3.206	30	0.68571	96	1	NaN	2.629	14	0.98571	106	1	NaN	4.413	23	0.76753	101.5	1	NaN	5.294	22	0.75844	101.6	1	NaN	3.232	18	0.93377	103.4	1	NaN	3.119	30	0.8974	98.9	1	NaN	4.165	21	0.95065	98.1	1	NaN	2.37	31	0.91169	94.9	1	NaN	2.975	19	0.97662
ERCC-00078-01	240370	95.8	1	NaN	5.069	13	0.98312	100.9	1	NaN	4.148	17	0.85844	110.6	1	NaN	4.266	18	0.36364	102.5	1	NaN	3.385	23	0.8013	103	1	NaN	3.104	29	0.82208	97.7	1	NaN	5.271	20	0.98701	99.4	1	NaN	3.832	19	0.85844	100.1	1	NaN	3.982	23	0.96364	104.4	1	NaN	2.763	19	0.86753	100.2	1	NaN	5.291	15	0.92857	103.1	1	NaN	3.406	30	0.63766	105.4	1	NaN	5.039	22	0.64416
ERCC-00079-01	4050528	102.7	1	NaN	2.251	30	0.78701	101.4	1	NaN	4.703	19	0.84026	106	1	NaN	2.484	32	0.62727	98.8	1	NaN	3.075	24	0.93247	111.7	1	NaN	3.415	33	0.31169	103.7	1	NaN	3.037	29	0.85455	100.3	1	NaN	2.774	21	0.82078	102.3	1	NaN	4.123	19	0.90909	106.3	1	NaN	3.55	26	0.8	103.5	1	NaN	3.525	26	0.81039	92.2	1	NaN	2.759	16	0.9987	99.4	1	NaN	3.016	20	0.9013
ERCC-00081-02	290433	109.4	1	NaN	4.557	21	0.40519	107	1	NaN	3.804	13	0.52338	100.4	1	NaN	3.19	31	0.89481	93.7	1	NaN	5.003	16	0.9974	105.3	1	NaN	2.706	29	0.7	107.9	1	NaN	3.833	24	0.68571	98.9	1	NaN	2.643	20	0.87273	108.5	1	NaN	2.694	29	0.65195	105.8	1	NaN	2.147	22	0.81818	102.1	1	NaN	2.592	24	0.86494	101.4	1	NaN	3.163	25	0.73377	107.5	1	NaN	3.693	18	0.52857
ERCC-00083-01	70474	103.9	1	NaN	3.821	28	0.72078	95.6	1	NaN	3.176	19	0.97922	108.8	1	NaN	3.804	23	0.45584	100.9	1	NaN	2.846	29	0.87532	100.4	1	NaN	1.676	22	0.90779	103.8	1	NaN	3.081	24	0.85065	98.9	1	NaN	3.481	22	0.87273	100.9	1	NaN	2.695	30	0.94935	99.6	1	NaN	2.109	20	0.97532	105.7	1	NaN	4.344	19	0.7039	99.6	1	NaN	2.941	20	0.83117	97.7	1	NaN	1.762	22	0.93766
ERCC-00084-01	1400612	103.6	1	NaN	3.782	22	0.73117	98.9	1	NaN	5.301	14	0.92727	101	1	NaN	3.383	16	0.87532	103.2	1	NaN	4.633	21	0.75974	108.3	1	NaN	3.707	21	0.50649	104.7	1	NaN	3.221	20	0.80779	104.4	1	NaN	2.139	24	0.56753	114.7	1	NaN	5.518	21	0.31558	102.4	1	NaN	5.201	14	0.92857	98.5	1	NaN	3.371	28	0.95455	93.6	1	NaN	2.546	17	0.98831	108.7	1	NaN	3.034	17	0.45714
ERCC-00085-01	6560370	106.1	1	NaN	4.395	20	0.59091	103.7	1	NaN	2.422	19	0.71948	100.1	1	NaN	2.459	20	0.90519	105.1	1	NaN	3.506	26	0.65584	100.4	1	NaN	2.955	25	0.90779	102.9	1	NaN	3.386	28	0.88182	94.5	1	NaN	2.136	28	0.97403	95.3	1	NaN	2.918	18	0.9961	101.8	1	NaN	3.109	26	0.94026	102	1	NaN	3.986	20	0.87273	96.8	1	NaN	3.783	28	0.94545	99.1	1	NaN	4.733	17	0.9039
ERCC-00086-01	2070379	96.3	1	NaN	3.731	15	0.97662	98.8	1	NaN	3.362	19	0.93247	103.4	1	NaN	3.12	26	0.77662	100.3	1	NaN	2.59	24	0.89351	99.2	1	NaN	1.993	22	0.93896	99.7	1	NaN	3.746	20	0.97143	97.4	1	NaN	3.348	25	0.91558	116.4	1	NaN	3.864	27	0.25455	103.8	1	NaN	3.03	27	0.88831	102.4	1	NaN	4.679	17	0.85844	106.6	1	NaN	3.672	23	0.41039	103.3	1	NaN	3.202	25	0.75325
ERCC-00092-02	20678	95.6	1	NaN	2.392	28	0.98831	103.8	1	NaN	2.231	14	0.71169	100.7	1	NaN	3.704	16	0.88442	100.2	1	NaN	3.033	30	0.9	96.9	1	NaN	2.876	24	0.97273	100.7	1	NaN	2.949	12	0.95065	96.9	1	NaN	2.949	28	0.93117	97	1	NaN	3.056	19	0.98961	101.3	1	NaN	2.915	27	0.94805	95.5	1	NaN	2.58	19	0.98442	105.7	1	NaN	3.196	23	0.46104	95.1	1	NaN	2.556	13	0.97532
ERCC-00095-01	780201	100.9	1	NaN	3.692	25	0.87013	102.4	1	NaN	4.398	26	0.78442	99.3	1	NaN	3.962	24	0.92468	101.5	1	NaN	3.133	21	0.84156	96.8	1	NaN	2.172	31	0.97273	103.8	1	NaN	3.436	14	0.84545	99.4	1	NaN	4.074	21	0.85844	102.1	1	NaN	3.347	24	0.91818	100.6	1	NaN	3.846	21	0.96234	102.6	1	NaN	3.367	23	0.84805	101	1	NaN	4.653	17	0.74675	102	1	NaN	3.786	16	0.81299
ERCC-00096-02	3890619	102.6	1	NaN	5.497	18	0.79221	102.1	1	NaN	2.651	28	0.7961	101.6	1	NaN	2.928	17	0.85195	101.2	1	NaN	3.817	15	0.85455	98.8	1	NaN	4.113	21	0.94286	100.3	1	NaN	4.591	19	0.95714	91.1	1	NaN	2.072	22	0.9987	109.8	1	NaN	2.951	19	0.57403	102.7	1	NaN	3.78	13	0.91818	105.1	1	NaN	3.686	27	0.73896	102.6	1	NaN	4.37	19	0.66883	104.6	1	NaN	4.554	19	0.68571
ERCC-00097-01	540114	103.1	1	NaN	3.877	13	0.76623	109.8	1	NaN	2.313	18	0.34935	110.1	1	NaN	4.133	19	0.39091	94.6	1	NaN	3.241	13	0.99351	106.6	1	NaN	2.885	19	0.6	106.9	1	NaN	4.888	21	0.72208	106	1	NaN	5.494	16	0.47273	110	1	NaN	4.242	27	0.55844	104	1	NaN	5.653	12	0.87792	108.4	1	NaN	2.928	23	0.55714	98.1	1	NaN	4.105	12	0.91429	108.5	1	NaN	5.472	16	0.46364
ERCC-00098-02	940086	94.4	1	NaN	4.75	16	0.99351	105	1	NaN	3.012	21	0.63507	95.4	1	NaN	2.867	17	0.99351	103.9	1	NaN	4.309	31	0.72078	102.6	1	NaN	1.486	24	0.83896	95.7	1	NaN	4.626	15	0.9961	98.6	1	NaN	3.708	26	0.88182	99	1	NaN	2.701	17	0.97662	103.7	1	NaN	2.067	29	0.88831	109.7	1	NaN	3.869	21	0.48052	99.9	1	NaN	4.253	18	0.81299	99	1	NaN	3.49	21	0.90649
ERCC-00099-01	2710279	107.1	1	NaN	3.15	25	0.53636	111.2	1	NaN	5.273	14	0.28312	102	1	NaN	4.232	20	0.83896	115.1	1	NaN	6.293	15	0.17143	110.1	1	NaN	3.543	25	0.38701	111.7	1	NaN	3.163	21	0.44675	113.2	1	NaN	4.52	24	0.14805	108.1	1	NaN	2.993	26	0.67532	110.1	1	NaN	2.206	17	0.59091	112	1	NaN	6.354	18	0.37922	112	1	NaN	3.528	23	0.18182	104.1	1	NaN	3.982	17	0.71169
ERCC-00104-01	360634	96.3	1	NaN	2.715	22	0.97662	100.9	1	NaN	2.907	21	0.85844	98.2	1	NaN	3.306	27	0.94805	102.4	1	NaN	3.843	30	0.8039	103.5	1	NaN	2.78	23	0.7961	98.2	1	NaN	3.133	17	0.98442	96.5	1	NaN	2.371	17	0.94416	104.1	1	NaN	3.038	34	0.86623	104	1	NaN	3.53	28	0.87792	102.7	1	NaN	2.896	15	0.84156	96.7	1	NaN	2.35	15	0.95325	99.3	1	NaN	1.644	13	0.9026
ERCC-00108-02	1340064	98.8	1	NaN	2.611	25	0.93506	100.1	1	NaN	2.807	29	0.89351	108.3	1	NaN	4.909	20	0.47532	94	1	NaN	3.649	21	0.9974	103.5	1	NaN	5.045	20	0.79481	105.4	1	NaN	2.145	23	0.79221	97.1	1	NaN	3.481	18	0.92987	99.2	1	NaN	2.92	25	0.97403	103.9	1	NaN	3.57	24	0.88182	101.1	1	NaN	3.947	20	0.90649	95.5	1	NaN	2.922	30	0.97792	99.1	1	NaN	3.05	17	0.9039
ERCC-00109-02	5960474	97.3	1	NaN	3.199	31	0.96623	101.4	1	NaN	3.203	18	0.84156	99.9	1	NaN	2.305	23	0.90779	102.1	1	NaN	3.418	29	0.81948	96.5	1	NaN	1.271	20	0.97922	107.4	1	NaN	4.257	28	0.70779	99.9	1	NaN	2.465	24	0.84156	97.5	1	NaN	3.409	17	0.98312	98	1	NaN	2.434	33	0.98831	107.1	1	NaN	4.499	18	0.63117	94.9	1	NaN	2.399	21	0.98312	102.6	1	NaN	3.518	21	0.78312
ERCC-00111-01	1980026	110	1	NaN	3.503	17	0.36753	110.5	1	NaN	4.317	15	0.31688	105.5	1	NaN	3.487	21	0.66234	105.1	1	NaN	2.886	20	0.65584	104.8	1	NaN	2.48	16	0.72078	104.7	1	NaN	2.592	22	0.80649	107.1	1	NaN	3.676	25	0.40649	101.6	1	NaN	3.943	23	0.93247	110.1	1	NaN	5.57	15	0.59091	105.5	1	NaN	3.814	14	0.71429	98.7	1	NaN	2.662	22	0.88571	95.6	1	NaN	3.769	14	0.96883
ERCC-00112-02	4590193	112.6	1	NaN	3.226	27	0.25584	104	1	NaN	4.117	16	0.7026	102.7	1	NaN	2.314	21	0.81299	102.4	1	NaN	4.209	17	0.8026	102.9	1	NaN	3.443	27	0.82468	104.4	1	NaN	4.697	14	0.81688	98.4	1	NaN	2.102	29	0.88571	106.7	1	NaN	3.506	26	0.74416	95.3	1	NaN	2.988	23	0.99351	104.1	1	NaN	3.315	20	0.77792	98	1	NaN	3.066	18	0.91558	97.4	1	NaN	2.267	20	0.94416
ERCC-00113-01	6400259	101.7	1	NaN	4.088	24	0.83117	94	1	NaN	3.366	16	0.98701	97.2	1	NaN	2.762	17	0.97013	94.3	1	NaN	2.682	18	0.9961	108.6	1	NaN	5.176	16	0.48182	96.5	1	NaN	4.271	18	0.99351	93	1	NaN	2.644	16	0.98701	106.3	1	NaN	4.037	24	0.76104	106.8	1	NaN	3.571	26	0.77662	93.7	1	NaN	4.491	8	0.99221	99	1	NaN	2.487	18	0.86494	97.9	1	NaN	3.23	17	0.93636
ERCC-00116-02	6220286	94.8	1	NaN	6.2	14	0.99221	96.1	1	NaN	2.098	32	0.97403	101.2	1	NaN	3.137	25	0.86883	102.3	1	NaN	3.505	21	0.81429	103.3	1	NaN	3.189	23	0.80909	105.7	1	NaN	1.799	22	0.78312	100	1	NaN	4.833	10	0.83636	110	1	NaN	3.633	16	0.56104	103	1	NaN	4.583	22	0.90909	108.9	1	NaN	3.834	18	0.52597	95.8	1	NaN	2.138	15	0.97013	105.5	1	NaN	5.12	21	0.63896
ERCC-00117-02	5870615	102.4	1	NaN	3.65	24	0.8039	96.7	1	NaN	2.617	28	0.96753	104.4	1	NaN	2.83	28	0.73117	91.8	1	NaN	2.422	32	0.9987	97.1	1	NaN	2.565	24	0.97013	92.3	1	NaN	3.305	15	1	97	1	NaN	2.553	25	0.92987	109.3	1	NaN	4.856	17	0.60519	107	1	NaN	3.84	17	0.77143	102.5	1	NaN	4.399	24	0.85325	99.4	1	NaN	2.946	21	0.84416	100.3	1	NaN	3.621	16	0.87792
ERCC-00120-01	540228	106	1	NaN	2.686	27	0.59481	108	1	NaN	5.227	21	0.44935	98.7	1	NaN	3.673	22	0.93506	108.5	1	NaN	4.789	16	0.45714	98.2	1	NaN	3.907	16	0.95195	107.8	1	NaN	4.297	22	0.69481	96.1	1	NaN	2.683	25	0.95325	97.1	1	NaN	3.475	21	0.98961	101.4	1	NaN	3.641	17	0.94545	102.5	1	NaN	3.944	17	0.85325	97.7	1	NaN	2.473	18	0.92208	107.6	1	NaN	3.156	23	0.51429
ERCC-00123-01	510202	100.7	1	NaN	3.923	19	0.87922	97.1	1	NaN	3.631	15	0.95714	99.8	1	NaN	3.945	16	0.90909	102.2	1	NaN	4.576	25	0.81558	97.6	1	NaN	2.444	26	0.95974	102.9	1	NaN	3.685	15	0.88182	93.6	1	NaN	2.407	21	0.98052	103.6	1	NaN	4.064	15	0.88052	109.3	1	NaN	4.255	15	0.63636	103.7	1	NaN	3.158	15	0.8013	97.3	1	NaN	3.801	17	0.93636	107	1	NaN	6.616	16	0.54935
ERCC-00126-02	5570482	109.6	1	NaN	4.226	14	0.39481	125.7	1	NaN	3.6	28	0.02857	121.5	1	NaN	4.034	23	0.06234	118.1	1	NaN	5.189	24	0.09351	111.6	1	NaN	2.715	21	0.31558	124.6	1	NaN	5.966	19	0.05844	104.7	1	NaN	3.579	17	0.55584	133	1	NaN	5.598	21	0.02078	133.2	1	NaN	7.951	19	0.01558	122.3	1	NaN	6.525	15	0.07532	121	1	NaN	7.296	14	0.02857	120.7	1	NaN	5.661	15	0.07013
ERCC-00130-01	4010240	100	1	NaN	3.824	16	0.89091	102.1	1	NaN	4.453	21	0.79481	103.8	1	NaN	2.246	22	0.75455	115.5	1	NaN	3.735	34	0.16494	103.5	1	NaN	2.694	20	0.79481	97.7	1	NaN	3.506	22	0.98701	102.7	1	NaN	3.497	22	0.67792	102.8	1	NaN	2.676	27	0.8961	108.1	1	NaN	3.906	23	0.6961	107.9	1	NaN	4.326	26	0.58961	99.9	1	NaN	3.578	25	0.81688	104.8	1	NaN	4.482	18	0.66623
ERCC-00131-02	1450220	105.1	1	NaN	3.034	24	0.65195	97.2	1	NaN	2.632	29	0.95455	99.1	1	NaN	3.759	20	0.93117	97.8	1	NaN	3.844	22	0.95584	103.3	1	NaN	3.4	25	0.81299	103	1	NaN	2.761	36	0.88052	93.3	1	NaN	4.133	18	0.98312	102.9	1	NaN	2.43	34	0.89481	105	1	NaN	2.811	22	0.85065	97.2	1	NaN	2.388	21	0.97403	103.7	1	NaN	3.197	27	0.60519	105.2	1	NaN	4.432	21	0.65065
ERCC-00134-01	670687	107.9	1	NaN	4.561	23	0.49221	108.4	1	NaN	3.988	16	0.42468	100	1	NaN	3.292	23	0.90649	103	1	NaN	3.598	19	0.77143	98.4	1	NaN	2.542	20	0.95065	103.2	1	NaN	5.13	19	0.87403	95.2	1	NaN	2.358	29	0.96364	99.1	1	NaN	2.965	18	0.97403	104.9	1	NaN	3.638	17	0.85455	99.2	1	NaN	3.248	15	0.94545	96.7	1	NaN	4.134	21	0.95065	96.6	1	NaN	3.526	13	0.96104
